rating,title,year,id,imdbid
3,A History of Violence,2005,5800,399146
3,Little Fish,2005,8453,382810
3,Cry_Wolf,2005,7625,384286
3,Turtles Are Surprisingly Fast Swimmers,2005,5372,455577
3,20 centimetros,2005,4648,421528
1,Die You Zombie Bastards!,2005,5051,349349
3,Mortuary,2005,5059,415167
3,Miss Congeniality 2: Armed &amp; Fabulous,2005,1074,385307
3,Saw II,2005,1425,432348
3,Junebug,2005,364,418773
1,Son of the Mask,2005,4711,362165
3,Bratz: Rock Angelz,2005,4352,492571
3,Strangers with Candy,2005,2511,369994
1,Paradise Now,2005,4724,445620
0,Zathura: A Space Adventure,2005,5112,406375
3,"Mostly Unfabulous Social Life of Ethan Green, The",2005,1496,424287
0,Kingdom of Heaven,2005,1150,320661
2,Tristram Shandy: A Cock and Bull Story,2005,2559,423409
3,Ice Princess,2005,3677,396652
2,"Jacket, The",2005,1872,366627
3,Coach Carter,2005,2575,393162
3,Nine Lives,2005,2933,420015
3,Keeping Mum,2005,4798,444653
1,Hostel,2005,3698,450278
1,Enron: The Smartest Guys in the Room,2005,2254,1016268
3,Fingersmith,2005,2603,423651
3,Bad Reputation,2005,5547,478976
3,Wedding Crashers,2005,2270,396269
3,Kids in America,2005,4118,408961
2,Shopgirl,2005,2291,338427
3,"Wedding Date, The",2005,3767,372532
2,Must Love Dogs,2005,4150,417001
3,Proof,2005,3430,377107
3,AEon Flux,2005,1627,402022
0,Angel-A,2005,1275,473753
3,L&#39;empire des loups,2005,3046,402158
3,Single White Female 2: The Psycho,2005,4171,448120
2,Cinderella Man,2005,2351,352248
3,Assault on Precinct 13,2005,218,398712
3,In Her Shoes,2005,1656,388125
1,Valiant,2005,5302,361089
0,Conversations with Other Women,2005,604,435623
3,Hoodwinked!,2005,2739,443536
2,Boogeyman,2005,4968,357507
3,Rumor Has It...,2005,4229,398375
3,Vampire Bats,2005,4234,473105
3,Rent,2005,2412,294870
3,Pride and Prejudice,2005,4254,414387
0,Into Great Silence,2005,1018,478160
2,"Squid and the Whale, The",2005,1729,367089
3,Sweet Land,2005,5012,428038
2,Breakfast on Pluto,2005,6014,411195
1,Chicken Little,2005,7193,371606
3,Wolf Creek,2005,7198,416315
3,Little Manhattan,2005,6485,412922
3,Die Hohle des gelben Hundes,2005,6170,432325
1,Little Einsteins,2005,7266,756522
2,House of Wax,2005,6568,397065
3,"Prize Winner of Defiance, Ohio, The",2005,6212,406158
1,"Violin, The",2005,5886,451966
3,Kronk&#39;s New Groove,2005,8139,401398
1,Star Wars: Episode III - Revenge of the Sith,2005,674,121766
3,Fr&aacute;giles (Fragile),2005,5747,422272
3,Waiting...,2005,1753,348333
3,Just Like Heaven,2005,1396,425123
3,Gekijoban XXXHolic Manatsu no yoru no yume,2005,5395,466405
2,A Bittersweet Life (Dalkomhan insaeng),2005,1761,456912
2,Boy Eats Girl,2005,5046,415679
3,"Amityville Horror, The",2005,4688,384806
2,Hate Crime,2005,4339,415833
3,Memoirs of a Geisha,2005,3237,397535
3,Hustle &amp; Flow,2005,3246,410097
3,"Descent, The",2005,379,435625
2,Lords of Dogtown,2005,5103,355702
3,Fun with Dick and Jane,2005,2518,369441
3,Wild Things: Diamonds in the Rough,2005,23,448179
1,"Proposition, The",2005,5455,421238
3,Sky High,2005,1819,405325
3,Dark Water,2005,2522,382628
3,MirrorMask,2005,3266,366780
3,Urban Legends: Bloody Mary,2005,5463,451957
3,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The",2005,1470,363771
1,"Good Night, and Good Luck.",2005,420,433383
3,"Fog, The",2005,4386,432291
1,Doom,2005,1149,419706
3,Barbie: Fairytopia,2005,4039,450982
3,Barbie and the Magic of Pegasus,2005,5166,480345
3,Me and You and Everyone We Know,2005,2233,415978
1,Constantine,2005,3697,360486
3,"Skeleton Key, The",2005,825,397101
1,Robots,2005,99,358082
3,Romance &amp; Cigarettes,2005,5524,368222
1,"Aura, The",2005,5178,420509
3,Match Point,2005,4077,416320
1,"Adventures of Sharkboy and Lavagirl 3-D, The",2005,1907,424774
3,Gespenster,2005,4834,419773
2,Hitch,2005,4113,386588
3,Tideland,2005,2630,410764
3,Red Eye,2005,2290,421239
3,Mrs Palfrey at The Claremont,2005,1951,421229
3,Walk the Line,2005,168,358273
1,Munich,2005,4518,408306
3,Star Wars: Revelations,2005,5252,457489
1,Harry Potter and the Goblet of Fire,2005,2334,330373
3,Serenity,2005,204,379786
3,Final Fantasy VII: Advent Children,2005,3053,385700
3,Twelve and Holding,2005,4178,417385
3,"Constant Gardener, The",2005,1642,387131
0,"Call of Cthulhu, The",2005,2024,478988
3,BloodRayne,2005,4218,383222
2,Brokeback Mountain,2005,2037,388795
1,Stealth,2005,4233,382992
3,Happy Endings,2005,2398,361693
1,West Bank Story,2005,7396,438575
3,Funky Forest: The First Contact,2005,6414,451829
3,"Perfect Man, The",2005,7529,380623
3,Rofuto,2005,7184,443231
3,Linda Linda Linda,2005,7248,468795
0,Grey&#39;s Anatomy,2005,7256,413573
0,Monster-in-Law,2005,6575,369735
3,Elektra,2005,6640,357277
3,Sophie Scholl - Die letzten Tage,2005,1044,426578
0,Joyeux No&euml;l,2005,330,424205
3,Cursed,2005,4676,257516
3,War of the Worlds,2005,1072,407304
3,Imagine Me &amp;amp; You,2005,719,421994
3,Flightplan,2005,2509,408790
0,Last Order: Final Fantasy VII,2005,4718,489134
3,Capote,2005,3991,379725
3,Man of the House,2005,378,331933
2,Mr. &amp; Mrs. Smith,2005,3619,356910
3,Beauty Shop,2005,3995,388500
3,"Devil&#39;s Rejects, The",2005,3628,395584
3,Hard Candy,2005,415,424136
1,Batman Begins,2005,40,372784
3,Boynton Beach Club,2005,4747,439478
1,Fantastic Four,2005,2541,120667
3,Le couperet,2005,4761,422015
1,White Noise,2005,4769,375210
1,"Hitchhiker&#39;s Guide to the Galaxy, The",2005,76,371724
3,"40 Year Old Virgin, The",2005,816,405422
3,V for Vendetta,2005,89,434409
3,Broken Flowers,2005,865,412019
3,"Sisterhood of the Traveling Pants, The",2005,1922,403508
3,Kinky Boots,2005,2293,434124
3,Casanova,2005,914,402894
3,Nana,2005,2369,471834
3,Legion of the Dead,2005,3843,441041
0,Jarhead,2005,250,418763
3,Transamerica,2005,262,407265
1,Rings,2005,4992,449092
0,Madagascar,2005,3149,351283
2,Lord of War,2005,2072,399295
3,Free Zone,2005,7075,441761
0,"Producers, The",2005,8390,395251
3,Rinne,2005,6121,456630
1,Twitches,2005,8415,467421
3,"Pacifier, The",2005,6503,395699
3,Water,2005,685,240200
3,Tjenare kungen,2005,5030,423382
3,Corpse Bride,2005,1390,121164
1,Isolation,2005,3184,446719
3,Sisters in Law,2005,2458,474361
3,Herbie Fully Loaded,2005,328,400497
1,"Legend of Zorro, The",2005,1059,386140
0,King Kong,2005,706,360717
1,Factotum,2005,1422,417658
3,Chinjeolhan geumjassi,2005,735,451094
3,"Pleasure Drivers, The",2005,21,425357
3,North Country,2005,756,395972
3,House of the Dead 2,2005,3631,435665
1,Thank You for Smoking,2005,414,427944
3,"Ring Two, The",2005,3660,377109
1,Oliver Twist,2005,788,380599
3,Sin City,2005,67,401792
3,Swimmers,2005,5498,384573
3,"Ballad of Jack and Rose, The",2005,2568,357110
1,Separate Lies,2005,4783,369053
3,Hide and Seek,2005,461,382077
1,Transporter 2,2005,4795,388482
3,"New World, The",2005,1532,402399
3,Adam &amp; Steve,2005,4454,372122
3,"Yours, Mine and Ours",2005,3727,443295
1,Danny the dog,2005,1913,342258
3,"Island, The",2005,517,399201
3,Domino,2005,2292,421054
3,"Muppets&#39; Wizard of Oz, The",2005,1587,422778
3,"Exorcism of Emily Rose, The",2005,4528,404032
1,Brick,2005,561,393109
1,Dear Wendy,2005,2687,342272
0,"Sun, The",2005,1644,439817
1,Kiss Kiss Bang Bang,2005,229,373469
0,Adam&#39;s Apples,2005,4961,418455
3,Bewitched,2005,4593,374536
3,C.R.A.Z.Y.,2005,5697,401085
3,Charlie and the Chocolate Factory,2005,2417,367594
3,"Three Burials of Melquiades Estrada, The",2005,4629,419294
2,&quot;Masters of Horror&quot; Family,2006,7070,782399
1,&quot;Masters of Horror&quot; Pelts,2006,7090,779496
3,&quot;Masters of Horror&quot; Valerie on the Stairs,2006,7117,805420
1,All The King&#39;s Men,2006,6762,405676
3,Saw III,2006,6450,489270
1,Little man,2006,8410,
3,5ive Girls,2006,6137,494199
3,Step Up,2006,7596,462590
3,Madeinusa,2006,6869,476298
3,Bleach: Memories of Nobody,2006,6903,1105263
3,Happy Feet,2006,7637,366548
0,Altered,2006,5016,457275
3,This Film Is Not Yet Rated,2006,3168,493459
3,When a Stranger Calls,2006,4665,455857
3,Children of Men,2006,332,206634
3,John Tucker Must Die,2006,3571,455967
3,Wendy Wu: Homecoming Warrior,2006,4694,790781
1,"Librarian: Return to King Solomon&#39;s Mines, The",2006,5424,455596
1,"Wind That Shakes the Barley, The",2006,725,460989
3,Notes on a Scandal,2006,2498,465551
3,Bug,2006,5088,470705
2,Starter for 10,2006,372,477095
3,Fast Food Nation,2006,1449,460792
0,Arthur and the Invisibles,2006,4729,344854
3,"Fall, The",2006,2527,460791
3,"Grudge 2, The",2006,3643,433386
3,El laberinto del fauno (Pan's Labyrinth),2006,421,457430
1,A Crime,2006,2900,489010
0,Das Leben Der Anderen,2006,791,405094
3,Liu hao chukou (Exit No. 6),2006,1505,934427
3,Paprika,2006,1864,851578
3,Half Light,2006,4424,412798
1,We Are Marshall,2006,2579,758794
1,Brave Story,2006,4802,778631
3,Zwartboek,2006,830,389557
3,Perfume: The Story of a Murderer,2006,1888,396171
3,London To Brighton,2006,4819,490166
3,Requiem,2006,2615,454931
1,Reprise,2006,5213,827517
3,To Have and to Hold,2006,4848,876154
3,Lonely Hearts,2006,5585,441774
3,Candy,2006,5233,424880
3,High School Musical,2006,5249,475293
0,300,2006,1271,416449
1,Man of the Year,2006,920,483726
1,A Guide to Recognizing Your Saints,2006,2339,473488
2,Still Life (Sanxia haoren),2006,934,859765
3,Paris je t&#39;aime,2006,3054,401711
3,Last Holiday,2006,938,408985
3,Half Nelson,2006,2359,468489
3,I Do,2006,3080,478724
3,Apocalypto,2006,5306,472043
3,"Host, The",2006,3849,468492
1,"Good German, The",2006,5675,452624
3,Kamome Diner,2006,5704,483022
3,Offside,2006,653,499537
3,Click,2006,5358,389860
3,For the Love of a Child,2006,1022,479917
0,&quot;Masters of Horror&quot; Imprint,2006,7044,757061
3,"Covenant, The",2006,6352,475944
0,Tenacious D in the Pick of Destiny,2006,7812,365830
0,&quot;Masters of Horror&quot; The V Word,2006,7085,817401
3,Grbavica,2006,6038,464029
3,Tales from the Grudge,2006,6445,877368
3,Glory Road,2006,7977,385726
3,Another Gay Movie,2006,6526,443431
3,Dreamgirls,2006,5815,443489
1,Conversations with God,2006,7624,489682
3,Grandma&#39;s Boy,2006,5840,456554
3,Pel&iacute;culas para no dormir: La habitaci&oacute;n del ni&ntilde;o,2006,7293,430164
1,Peliculas para no dormir: Regreso a Moira,2006,7309,460897
3,Que tan lejos,2006,8060,951297
3,Il caimano (The Caiman),2006,2800,429727
3,"Queen, The",2006,1412,436697
0,Farval Falkenberg,2006,3957,855805
3,Avenue Montaigne,2006,3988,444112
3,Friends with Money,2006,1102,436331
3,Smokin&#39; Aces,2006,1811,475394
3,Bring It On: All or Nothing,2006,762,490822
3,Night at the Museum,2006,416,477347
1,"Guardian, The",2006,2538,406816
1,"Gigolos, The",2006,2566,462309
1,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006,5158,443453
3,Five Across the Eyes,2006,2570,888019
3,"Gymnast, The",2006,2932,473074
3,Idlewild,2006,3326,417225
3,Clerks II,2006,2941,424345
3,"Dead Girl, The",2006,1189,783238
3,A Few Days in September,2006,1542,446442
3,Quinceanera,2006,2598,451176
1,"Da Vinci Code, The",2006,5191,382625
2,After the Wedding,2006,2610,457655
3,Mukhsin,2006,4830,863091
3,Bonneville,2006,2277,487195
3,Southland Tales,2006,1927,405336
3,"Devil Wears Prada, The",2006,144,458352
1,Ice Age: The Meltdown,2006,1581,438097
3,"Lake House, The",2006,4856,410297
3,Psych,2006,4500,491738
1,Black Dahlia,2006,4130,387877
0,Elephants Dream,2006,5248,807840
0,On the Trail of Igor Rizzi,2006,1605,832958
1,Mission: Impossible III,2006,5606,317919
3,For Your Consideration,2006,1615,470765
1,Open Season,2006,3786,400717
3,Stranger Than Fiction,2006,559,420223
3,Sherrybaby,2006,4899,423169
1,Black Sheep,2006,923,779982
1,Casino Royale,2006,221,381061
1,Jackass Number Two,2006,1302,493430
1,In Paris,2006,3465,769508
3,Return To Halloweentown,2006,2713,816520
3,DOA: Dead or Alive,2006,4202,398913
3,Puccini for Beginners,2006,603,492481
3,Akeelah and the Bee,2006,615,437800
3,Final Destination 3,2006,4595,414982
3,She&#39;s the Man,2006,627,454945
3,"Woods, The",2006,1347,380066
3,Times and Winds,2006,2057,855729
3,Little Miss Sunshine,2006,648,449059
3,Marie Antoinette,2006,290,422720
0,&quot;Masters of Horror&quot; Haeckel&#39;s Tale,2006,7039,643106
3,RV,2006,7793,449089
3,"Hills Have Eyes, The",2006,7088,454841
3,&quot;Masters of Horror&quot; The Screwfly Solution,2006,7096,833098
0,&quot;Masters of Horror&quot; Sounds Like,2006,7103,817400
3,Beerfest,2006,6401,486551
3,U,2006,6456,486731
3,"Prince &amp; Me II: The Royal Wedding, The",2006,7550,477072
0,Monmon the Water Spider,2006,7567,768132
2,La noche de los girasoles,2006,8412,456111
1,Accepted,2006,6194,384793
3,"Barbie Diaries, The",2006,5868,795338
3,Scary Movie 4,2006,7679,362120
3,Barnyard,2006,7366,414853
3,Inside Man,2006,2089,454848
2,Fido,2006,4293,457572
3,X-Men: The Last Stand,2006,317,376994
1,Dead &amp; Deader,2006,5049,770739
3,Material Girls,2006,3199,433412
3,"Architect, The",2006,2117,466665
1,"Departed, The",2006,1415,407887
1,Amazing Grace,2006,736,454776
3,Volver,2006,366,441909
3,Bandidas,2006,370,416496
1,Idiocracy,2006,10,387808
3,A Prairie Home Companion,2006,2525,420087
3,"Science of Sleep, The",2006,2898,354899
3,Monster House,2006,3661,385880
3,Loving Annabelle,2006,4398,323120
3,Silent Hill,2006,793,384537
3,Art School Confidential,2006,1152,364955
2,Hollywoodland,2006,5511,427969
3,Toki wo kakeru sh&amp;#333;jo (The Girl Who Leapt Through Time),2006,1878,808506
3,Cow Belles,2006,5519,489007
3,Aquamarine,2006,3335,429591
3,Snakes on a Plane,2006,1894,417148
3,Miss Potter,2006,1898,482546
2,I&#39;m Reed Fish,2006,2260,464061
3,Barbie in the 12 Dancing Princesses,2006,5549,859594
3,Running with Scissors,2006,1910,439289
1,"You, Me and Dupree",2006,1558,463034
2,Once,2006,530,907657
3,Dreamland,2006,2297,417614
1,Cars,2006,1946,317219
1,Bambi II,2006,1596,447854
3,Rang De Basanti,2006,3769,405508
2,Pirates of the Caribbean: Dead Man&#39;s Chest,2006,167,383574
3,Penelope,2006,171,472160
3,Hogfather,2006,3785,765458
0,Flushed Away,2006,3812,424095
2,Poseidon,2006,4918,409182
3,"Hello Sister, Goodbye Life",2006,5288,476013
3,Take the Lead,2006,3460,446046
3,"University of Illinois vs. a Mummy, The",2006,3830,1273816
1,I Served the King of England,2006,224,284363
3,Suburban Mayhem,2006,3834,450506
1,"Prestige, The",2006,2036,482571
2,Lady in the Water,2006,4227,452637
3,Brother Bear 2,2006,4236,465925
3,Slither,2006,1702,439815
1,Mulberry Street,2006,1719,473514
0,Crank,2006,289,479884
1,Blood Diamond,2006,4626,450259
2,&quot;Masters of Horror&quot; Pick Me Up,2006,7038,643110
3,&quot;Masters of Horror&quot; Pro-Life,2006,7114,785532
3,This is England,2006,6151,480025
3,"Unknown Woman, The",2006,6168,494271
1,Hannah Montana,2006,7264,493093
3,Day Night Day Night,2006,5834,499455
1,La vie secr&egrave;te des gens heureux,2006,8033,807965
0,Madea&#39;s Family Reunion,2006,6574,455612
3,Peliculas para no dormir: Para entrar a vivir,2006,7299,477311
3,Peliculas para no dormir: La culpa,2006,7303,449144
3,Peliculas para no dormir: Adivina quien soy,2006,7315,461826
3,Babel,2006,5925,449467
1,Superman Returns,2006,4288,348150
3,"I&#39;m a Cyborg, But That&#39;s OK",2006,2802,497137
3,Love &amp; Suicide,2006,3193,818940
3,Snow cake,2006,4312,448124
3,Dor,2006,3959,824316
3,Fay Grim,2006,4690,444628
3,Shortbus,2006,1442,367027
1,Ultraviolet,2006,2532,370032
3,Kidulthood,2006,1481,435680
1,Lucky Number Slevin,2006,1138,425210
3,"Big Bad Swim, The",2006,1489,460721
3,Hula Girls,2006,2199,768116
1,Eragon,2006,1147,449010
3,Cashback,2006,4401,460740
3,Zoom,2006,1853,383060
1,"Bon Cop, Bad Cop",2006,2572,479647
3,Black Christmas,2006,1873,454082
3,Gray Matters,2006,1523,375785
1,Letters from Iwo Jima,2006,2580,498380
1,"Pink Panther, The",2006,5552,383216
1,Wristcutters: A Love Story,2006,2616,477139
3,Apart From That,2006,2980,772154
3,Little Children,2006,521,404203
3,"Fountain, The",2006,1937,414993
3,Red Road,2006,3760,471030
1,"History Boys, The",2006,3005,464049
0,"Illusionist, The",2006,893,443543
3,Rainbow Song,2006,3014,804513
3,Warau Mikaeru,2006,3018,461612
2,"Ant Bully, The",2006,3784,429589
1,"Break Up, The",2006,4892,452594
1,Poultrygeist: Night of the Chicken Dead,2006,5262,462485
3,Inland Empire,2006,921,460829
0,"Pursuit of Happyness, The",2006,198,454921
0,"Good Shepherd, The",2006,2340,343737
2,Curse of the Golden Flower,2006,3051,473444
1,A fost sau n-a fost?,2006,5287,809407
3,"Holiday, The",2006,215,457939
0,Tekkon kinkurito,2006,2002,831888
1,A Scanner Darkly,2006,2360,405296
3,Bordertown,2006,4939,445935
3,Stick It,2006,1665,430634
0,Nacho Libre,2006,2026,457510
3,Nina&#39;s Heavenly Delights,2006,976,435706
3,"Zombie Diaries, The",2006,3127,876294
3,"Page Turner, The",2006,2405,487503
3,Caffeine,2006,650,460732
3,Brand Upon The Brain!,2006,284,443455
3,"Painted Veil, The",2006,4625,446755
3,Racing Daylight,2007,5995,840363
0,Lions for lambs,2007,7078,891527
2,&quot;The Backyardigans&quot; International Super Spy,2007,6381,1095573
1,&quot;Masters of Horror&quot; Right to Die,2007,7121,871197
3,&quot;Masters of Horror&quot; We All Scream for Ice Cream,2007,7125,817402
3,&quot;Masters of Horror&quot; The Washingtonians,2007,7129,854548
3,High School Musical 2 (TV Movie),2007,6057,810900
1,Bee Movie,2007,7519,389790
3,Reine Geschmacksache,2007,7153,838192
3,Saw IV,2007,6454,890870
3,Viva,2007,7584,393956
3,Epic Movie,2007,6577,799949
3,It&#39;s a Free World...,2007,7711,807054
2,Control,2007,6987,421082
1,Dialogue avec mon jardinier,2007,6286,825244
3,La reine soleil,2007,3547,459959
3,No Reservations,2007,327,481141
1,Watching the Detectives,2007,2111,472205
3,Flight of the Living Dead,2007,5055,780583
3,Hostel: Part II,2007,2473,498353
3,1408,2007,3206,450385
3,Eagle vs Shark,2007,2478,494222
3,28 Weeks Later,2007,2131,463854
3,"Tracey Fragments, The",2007,5071,801526
3,Fantastic Four: Rise of the Silver Surfer,2007,5075,486576
3,Becoming Jane,2007,738,416508
2,Futurama: Bender's Big Score,2007,8,471711
3,"Visitor, The",2007,2147,857191
3,Steam,2007,2856,892100
1,Outlaw,2007,12,758771
0,Beaufort,2007,1808,758732
3,Naissance des pieuvres,2007,3989,869977
3,Ballet Shoes,2007,3617,1083845
1,Rush Hour 3,2007,16,293564
3,"Brave One, The",2007,20,476964
3,Waitress,2007,755,473308
1,Fracture,2007,2519,488120
1,"Man from Earth, The",2007,25,756683
2,Before the Devil Knows You&#39;re Dead,2007,4001,292963
3,Planet Terror,2007,29,1077258
3,Itty Bitty Titty Committee,2007,1115,496328
3,"Simpsons Movie, The",2007,417,462538
3,St. Trinian&#39;s,2007,1840,964587
3,Halloween,2007,3655,373883
3,Across the Universe,2007,4028,445922
3,Ten Inch Hero,2007,3663,829297
3,Barbie as the Island Princess,2007,4040,1092053
3,"Lust, Caution",2007,5501,808357
2,"Diving Bell and the Butterfly, The",2007,1868,401383
3,Mataharis,2007,5509,780565
3,Death at a Funeral,2007,1522,795368
0,3:10 to Yuma,2007,843,381849
3,XXY,2007,1552,995829
3,Shrooms,2007,5204,492486
3,Brooklyn Rules,2007,1578,283503
3,Death Defying Acts,2007,3013,472071
3,Smiley Face,2007,5245,780608
3,Pirates of the Caribbean: At World&#39;s End,2007,169,449088
3,Fat Like Me,2007,4158,889600
0,Fermat&#39;s Room,2007,3438,1016301
1,Dead Silence,2007,5628,455760
0,Hitman,2007,1283,465494
1,"Darjeeling Limited, The",2007,600,838221
3,Gone Baby Gone,2007,2371,452623
3,Irina Palm,2007,3474,762110
1,Son of Rambow,2007,240,845046
3,Gone,2007,3494,482374
3,"Man from London, The",2007,2743,415127
3,"World Unseen, The",2007,1339,1048174
3,After Sex,2007,1344,465375
2,Crashing,2007,995,475243
3,"Yobi, the Five-Tailed Fox (Cheon-nyeon-yeo-woo-yeo-woo-bi)",2007,4264,1077274
1,99 francs,2007,3899,875113
3,Sydney White,2007,3151,815244
3,Persepolis,2007,295,808417
3,Paranormal Activity,2007,667,1179904
0,&quot;Masters of Horror&quot; The Black Cat,2007,7128,785533
0,Lucky Blue,2007,7140,971205
3,"Last Mimzy, The",2007,7556,768212
3,"Reaping, The",2007,7973,444682
3,Grandpa for Christmas,2007,6617,950740
3,Love Songs,2007,1741,996605
3,"Life Before Her Eyes, The",2007,5028,815178
1,White Noise 2: The Light,2007,1045,496436
3,"Messengers, The",2007,5042,425430
3,Stardust,2007,335,486655
3,Bratz,2007,2472,804452
1,Hot Fuzz,2007,351,425112
2,30 Days of Night,2007,2130,389722
2,If I Had Known I Was a Genius,2007,3604,758753
1,"Band&#39;s Visit, The",2007,1799,1032856
3,Death Proof,2007,7,1028528
2,Next,2007,11,435705
1,Shut em up,2007,5451,465602
3,Imprint,2007,4728,816530
3,Inside,2007,3629,856288
3,Music and Lyrics,2007,2170,758766
3,Vexille,2007,1466,970472
3,P.S. I Love You,2007,766,431308
3,[Rec],2007,3646,1038988
1,La torre de Suso,2007,4757,896986
2,Whisper,2007,4762,435528
3,Chakde! India,2007,5146,871510
1,Freedom Writers,2007,5496,463998
1,Numb,2007,4044,795439
3,"Nanny Diaries, The",2007,3308,489237
3,Charlie Wilson&#39;s War,2007,2574,472062
3,Se upp f&ouml;r d&aring;rarna,2007,4060,959342
1,Ocean's Thirteen,2007,476,496806
1,"Bucket List, The",2007,103,825232
3,"Golden Compass, The",2007,487,385752
3,"Secret, The",2007,3344,446463
1,Live Free or Die Hard,2007,842,337978
3,How About You,2007,1899,887745
0,Mr. Magorium&#39;s Wonder Emporium,2007,1903,457419
1,5 Centimeters Per Second,2007,1939,983213
3,I Could Never Be Your Woman,2007,3012,466839
0,We Are the Strange,2007,3774,923985
3,Far North,2007,4886,860866
0,There Will Be Blood,2007,177,469494
1,"King of Kong: A Fistful of Quarters, The",2007,4153,923752
3,Hairspray,2007,188,427327
0,We Own the Night,2007,4162,498399
3,Eastern Promises,2007,3069,765443
3,"Bad Mother&#39;s Handbook, The",2007,1671,909010
3,Dark Mirror,2007,4963,486651
3,La vie en rose,2007,3129,450188
3,P2,2007,4984,804516
0,"Kite Runner, The",2007,652,419887
3,Trick &#39;r Treat,2007,1715,862856
1,Cleaner,2007,7773,896798
1,&quot;Masters of Horror&quot; Dream Cruise,2007,7131,868394
2,Bleach Movie 2: The Diamond Dust Rebellion,2007,6905,1148261
1,"Run, Fatboy, Run",2007,6616,425413
3,Barbie Fairytopia: Magic of the Rainbow,2007,7714,1007920
3,Awake,2007,7001,211933
3,Black Water,2007,3545,816436
3,Lars and the real Girl,2007,2795,805564
1,Into the Wild,2007,313,758758
3,No Country for Old Men,2007,686,477348
3,Out at the Wedding,2007,3935,488023
3,American Zombie,2007,5045,765430
3,Bratz: Fashion Pixiez,2007,4313,2330312
0,Negative Happy Chain Saw Edge,2007,3577,1024856
3,Cocalero,2007,1439,925230
3,Tricks,2007,1802,1094278
3,"4 Months, 3 Weeks and 2 Days",2007,1806,1032846
3,Dan in Real Life,2007,3615,480242
1,Ratatouille,2007,14,382932
3,Premonition,2007,27,477071
3,Bring It On: In It to Win It,2007,761,972785
1,Young People Fucking,2007,2529,913445
1,Hot Rod,2007,419,787475
3,Enchanted,2007,777,461770
2,Spider-Man 3,2007,5483,413300
3,Then She Found Me,2007,462,455805
2,Free Rainer,2007,1524,810868
1,Breach,2007,2581,401997
1,Breakfast with Scot,2007,4800,910847
1,Shooter,2007,1184,822854
3,Because I Said So,2007,4439,490084
3,Disturbia,2007,479,486822
3,Arranged,2007,2248,848542
1,"Condemned, The",2007,2597,443473
0,Timecrimes,2007,3343,480669
3,"Savages, The",2007,490,775529
3,Sword of the Stranger,2007,2601,1121794
3,Days and Clouds,2007,4833,887732
1,Shelter,2007,2621,942384
1,Bhool Bhulaiyaa,2007,4121,995031
3,Import/Export,2007,526,459102
3,"So, You&#39;ve Downloaded a Demon",2007,5583,348062
3,Welcome to the Quiet Room,2007,3015,997174
3,My Blueberry Nights,2007,2655,765120
0,Vacancy,2007,546,452702
3,Blades of Glory,2007,3777,445934
3,She&#39;s a Boy I Knew,2007,4152,1095496
3,Knocked Up,2007,180,478311
1,Salvation,2007,3424,860528
3,Cutlass,2007,2676,1107809
1,Wild Hogs,2007,918,486946
1,King of California,2007,2341,388182
3,"Orphanage, The",2007,1285,464141
3,Atonement,2007,949,783233
1,Hannibal Rising,2007,4209,367959
3,Transmorphers,2007,5328,960835
1,Sweeney Todd: The Demon Barber of Fleet Street,2007,630,408236
3,Ninas Mal,2007,1706,806940
2,Charlie Bartlett,2007,1008,423977
3,Superbad,2007,651,829482
1,American Gangster,2007,7395,765429
0,Est&ocirc;mago,2007,7796,1039960
3,Las 13 rosas,2007,7079,809533
3,"Babysitters, The",2007,6735,796302
2,Les deux mondes,2007,6759,808230
0,Cafe com Leite,2007,7142,1166805
1,I&#39;m Not There.,2007,6795,368794
3,Shotgun Stories,2007,6828,952682
1,Zodiac,2007,7251,443706
2,"Brothers Solomon, The",2007,6578,784972
3,Nancy Drew,2007,6603,479500
2,Flatland: The Movie,2007,6631,814106
3,Meduzot,2007,7349,807721
3,Ha-Sodot (The Secrets),2007,5930,782867
3,Tropa de Elite,2007,312,861739
3,Appleseed Saga: Ex Machina,2007,1764,1043842
1,Ex Drummer,2007,5769,812243
3,Elizabeth: The Golden Age,2007,3230,414055
1,Lynch,2007,1438,1032207
3,Juno,2007,9,467406
3,Harry Potter and the Order of the Phoenix,2007,373,373889
3,Resident Evil: Extinction,2007,17,432021
3,Towelhead,2007,381,787523
3,Shrek the Third,2007,26,413267
1,88 Minutes,2007,30,411061
3,Gracie,2007,5461,441007
3,I Know Who Killed Me,2007,4007,897361
1,Fred Claus,2007,410,486583
3,Transformers,2007,422,418279
1,"Number 23, The",2007,4029,481369
3,"Jane Austen Book Club, The",2007,1151,866437
3,Year of the dog,2007,2207,756729
3,"Lookout, The",2007,1167,427470
3,"Mist, The",2007,3324,884328
3,Bridge to Terabithia,2007,3333,398808
2,Michael Clayton,2007,1889,465538
2,Caramel,2007,3707,825236
2,"Bourne Ultimatum, The",2007,5530,440963
3,Teeth,2007,1196,780622
3,Northanger Abbey,2007,2604,844794
0,In the Arms of My Enemy,2007,2976,814795
3,Evangelion: 1.0: You Are (Not) Alone,2007,3731,923811
3,Auf der anderen Seite,2007,1925,880502
3,"Ensemble, c&#39;est tout",2007,2992,792965
1,Meet the Robinsons,2007,1945,396555
