Year,Movie_Title,New ROI,N_Genre1_Tag_Female,N_Genre1_Tag_Male,N_Genre2_Tag_Female,N_Genre2_Tag_Male,N_Genre3_Tag_Female,N_Genre3_Tag_Male,N_#_of_Female_Cast,N_#_of_Male_Cast,N_#_of_Female_Dialogue,N_#_of_Male_Dialogue,N_#_of_Female_Crew,N_#_of_Male_Crew,N_Sentiment_Female,N_Sentiment_Male,N_noun_count_male,N_noun_count_female,N_verb_count_male,N_verb_count_female,N_adjective_count_male,N_adjective_count_female,IMDB_Rating,Bechdel_Scores,labels,All_param_cluster_label,Female_param_cluster_label
1993,dave,6.228781714,0.5966290129999999,0.249065661,0.55760951,0.504415037,0.0,0.0,0.14285714300000002,0.176470588,0.087320574,0.356725146,0.081632653,0.158730159,0.462606492,0.6258663000000001,0.741859653,0.0,0.878354538,0.0,0.704287098,0.0,6.8,3,0,1,3
1985,day of the dead,0.007419111,0.847222261,0.744290736,0.453970638,0.601055942,0.0,0.0,0.35714285700000004,0.235294118,0.089712919,0.107769424,0.020408163,0.03968254,0.155225646,0.229796973,0.617312194,0.291959799,0.7826729440000001,0.506153846,0.684029882,0.245522388,7.0,0,2,0,0
1989,dead poets society,#DIV/0!,0.465956253,0.326931894,0.0,0.0,0.0,0.0,0.14285714300000002,0.352941176,0.05861244,0.366750209,0.020408163,0.063492063,0.673754503,0.598800728,0.644263779,0.198925663,0.914401055,0.419628647,0.719133061,0.194544519,7.8,1,0,1,0
1993,demolition man,8.714285714,0.49067882,0.332610062,0.616819281,0.6826954709999999,0.472155093,0.516663975,0.28571428600000004,0.205882353,0.029904306,0.229741019,0.510204082,0.76984127,0.602403978,0.421650785,0.681912682,0.206916938,0.969421999,0.34208144799999995,0.729783038,0.147497805,6.3,0,2,0,2
1988,die hard,13.38171439,0.443655165,0.332720309,0.407515868,0.745383811,0.431290229,0.355264966,0.071428571,0.264705882,0.008373206,0.21219716,0.204081633,0.5,0.6521200779999999,0.491673392,0.662136568,0.0,0.871394914,0.0,0.7435897440000001,0.0,8.3,3,2,0,3
1975,dog day afternoon,1.79045207,0.75530532,0.508634703,0.470054243,0.483284136,0.0,0.0,0.5,0.323529412,0.083732057,0.461988304,0.102040816,0.182539683,0.387005979,0.484745819,0.645772462,0.252438664,0.760343453,0.677828054,0.655578656,0.270412643,8.2,3,3,2,0
2005,domino,4.027427,0.576735311,0.311282269,0.677581398,0.6526317229999999,0.564915559,0.549502548,0.7857142859999999,0.147058824,0.163875598,0.08521303300000001,0.204081633,0.134920635,0.277293229,0.346283045,0.786756757,0.32797791800000003,0.964075067,0.582448537,0.767179487,0.247214631,5.9,3,2,0,1
1989,do the right thing,24.92547556,0.484468128,0.238494004,0.0,0.0,0.0,0.0,0.214285714,0.382352941,0.093301435,0.363408521,0.040816327,0.103174603,0.355743123,0.407219937,0.632938432,0.315577889,0.816191587,0.566153846,0.589398644,0.202985075,7.9,2,0,1,0
1984,dune,-0.54110996,0.629555972,0.382644681,0.519863138,0.657464035,0.604885318,0.59393559,0.14285714300000002,0.294117647,0.057416268,0.131161236,0.346938776,0.214285714,0.346821429,0.575176979,0.726746227,0.325702587,0.993001636,0.514529915,0.76923077,0.247650636,6.5,3,2,0,2
1994,ed wood,4.737760769,0.395563773,0.17877539,0.579314508,0.760185124,0.55991007,0.657171894,0.571428571,0.382352941,0.183014354,0.514619883,0.265306122,0.293650794,0.601903992,0.618106741,0.671513513,0.352237377,0.844662735,0.552380952,0.7274666670000001,0.264392324,8.1,3,3,2,1
1999,edtv,-0.22685775,0.586908003,0.360766855,0.0,0.0,0.0,0.0,0.642857143,0.264705882,0.222488038,0.365914787,0.0,0.079365079,0.472554869,0.6152159460000001,0.66910353,0.299445948,0.8750006109999999,0.527416174,0.725421513,0.198239571,6.1,1,0,1,0
1999,election,-0.672919056,0.503965145,0.373451969,0.335152993,0.476810127,0.0,0.0,0.5,0.205882353,0.178229665,0.188805347,0.102040816,0.08730158699999999,0.593336568,0.8322097159999999,0.644461078,0.351758794,0.855982405,0.484615385,0.6857055120000001,0.313432836,7.4,3,2,0,0
1997,l.a. confidential,-1,0.806597683,0.725268095,0.507411346,0.5345734010000001,0.7537273,0.683765513,0.214285714,0.5,0.093301435,0.481203008,0.387755102,0.587301587,0.581972191,0.436106033,0.633325106,0.0,0.802510395,0.0,0.60617414,0.0,8.4,1,3,2,3
1998,enemy of the state,#DIV/0!,0.500568559,0.189003014,0.353198205,0.388185503,0.262157328,0.263446136,0.5,0.794117647,0.082535885,0.673350042,0.040816327,0.111111111,0.417454097,0.484076431,0.655201131,0.312674484,0.817569674,0.7418803420000001,0.648062016,0.417910448,7.2,1,3,2,0
2000,erin brockovich,2.606198286,0.368106427,0.038972044,0.43501886,0.468709927,0.601877705,0.612197203,0.7857142859999999,0.294117647,0.522727273,0.244778613,0.673469388,0.5,0.424342471,0.569417765,0.5548810000000001,0.31322441300000003,0.780985155,0.54441438,0.7106008420000001,0.250956274,7.2,3,1,3,2
1971,escape from the planet of the apes,1.784998178,0.686548341,0.602083159,0.195161549,0.276301309,0.0,0.0,0.214285714,0.088235294,0.019138756,0.025898079,0.040816327,0.079365079,0.650925975,0.581486791,0.459459459,0.281407035,0.8108284840000001,0.430769231,0.687929957,0.371475954,6.1,1,2,0,0
1996,escape from l.a.,3.928293962,0.490060138,0.367560426,0.549976238,0.584831071,0.409471133,0.472276043,0.28571428600000004,0.205882353,0.049043062000000005,0.171261487,0.14285714300000002,0.19047619,0.35355102200000005,0.393345696,0.671615944,0.33257195100000003,0.896749048,0.313286713,0.805860806,0.113975577,5.3,1,2,0,1
1997,face/off,3.939562,0.5204463229999999,0.386401513,0.57719053,0.6992818670000001,0.4456342820000001,0.499573647,0.35714285700000004,0.264705882,0.111244019,0.209690894,0.183673469,0.341269841,0.36278108,0.512319376,0.578802866,0.0,0.8392425309999999,0.0,0.637257076,0.0,7.3,1,2,0,3
1966,fantastic voyage,-0.1544527,0.641403665,0.431054224,0.544057329,0.59173145,0.0,0.0,0.14285714300000002,0.205882353,0.057416268,0.293233083,0.06122449,0.08730158699999999,0.668759,0.454377901,0.5941500710000001,0.32017229,0.821257232,0.6,0.601214575,0.264392324,6.8,0,0,1,0
1996,fargo,2.070951825,0.6512857910000001,0.412449993,0.356586487,0.429111825,0.276486902,0.295544734,0.28571428600000004,0.588235294,0.224880383,0.431913116,0.102040816,0.03968254,0.57175114,0.611715705,0.631158992,0.309547739,0.87372814,0.49065666,0.654942143,0.250746269,8.3,2,3,2,0
1999,fight club,1.346041056,0.6872710890000001,0.4512166,0.393918322,0.464091296,0.60971469,0.6294923179999999,0.5,0.264705882,0.159090909,0.537176274,0.489795918,0.642857143,0.354483764,0.427575071,0.585862231,0.403350084,0.77007055,0.653333333,0.605525316,0.222885572,8.8,1,3,2,2
2003,final destination 2,7.658853571,0.919474211,0.647537997,0.378800664,0.409757058,0.0,0.0,0.5,0.235294118,0.18062201,0.08437761099999999,0.510204082,0.484126984,0.198914844,0.2827659,0.3970720720000001,0.323305416,0.8865058090000001,0.5226666670000001,0.413675214,0.228457712,6.4,3,2,0,0
2000,final destination,0.600853222,0.693626176,0.6005402,0.32618194,0.343784295,0.0,0.0,0.14285714300000002,0.117647059,0.052631579000000005,0.076858814,0.367346939,0.412698413,0.34464564,0.278430561,0.627795061,0.0,0.8107701509999999,0.0,0.5600442729999999,0.0,6.8,1,2,0,3
1985,rambo: first blood part ii,2.477938654,0.535529337,0.350642953,0.617932402,0.641016841,0.414350031,0.410815861,0.071428571,0.205882353,0.029904306,0.211361738,0.081632653,0.158730159,0.237856201,0.471863376,0.657189657,0.303919598,0.847649223,0.5169230770000001,0.654456655,0.259104478,5.8,0,2,0,1
1970,five easy pieces,1.317491913,0.54180868,0.237482908,0.0,0.0,0.0,0.0,0.428571429,0.205882353,0.267942584,0.234753551,0.040816327,0.03968254,0.637962905,0.592409579,0.660026971,0.244928345,0.877060191,0.422792023,0.759955222,0.154781647,7.5,3,1,3,0
1985,fletch,5.827282545,0.578548442,0.312302861,0.538697173,0.631612145,0.6476609729999999,0.643968824,0.5,0.411764706,0.101674641,0.5271512110000001,0.0,0.047619048,0.542127981,0.561186903,0.701561951,0.286818709,0.8092723479999999,0.778698225,0.6853886859999999,0.24110218100000005,6.7,1,3,2,1
1982,friday the 13th part iii,#DIV/0!,0.660139065,0.551406932,0.0,0.0,0.0,0.0,0.28571428600000004,0.117647059,0.107655502,0.08437761099999999,0.020408163,0.063492063,0.419435091,0.502979909,0.6519687789999999,0.409483314,0.69353795,0.5936883629999999,0.544650752,0.358974359,5.1,3,2,0,0
1989,friday the 13th part viii: jason takes manhattan,6.451611,0.661381901,0.568280414,0.0,0.0,0.0,0.0,0.428571429,0.117647059,0.155502392,0.079365079,0.020408163,0.031746032,0.5086366170000001,0.397891524,0.587837838,0.34572864299999995,0.88920857,0.662564103,0.669585158,0.29850746300000003,3.9,3,2,0,0
1997,gattaca,8.17251675,0.476772192,0.228833862,0.46856581,0.550774023,0.483306031,0.49931847,0.214285714,0.352941176,0.108851675,0.23893066,0.204081633,0.23015873,0.146569191,0.441455629,0.663767728,0.266788488,0.88870013,0.447552448,0.66277397,0.16824966100000002,7.8,1,0,1,2
2000,get carter,1.8,0.444784888,0.247743256,0.473894255,0.56288899,0.404794178,0.420734392,0.5,0.294117647,0.169856459,0.271512114,0.020408163,0.055555556,0.348786074,0.570788195,0.6415362729999999,0.381523,0.792128994,0.741420118,0.6369770579999999,0.38576349,4.8,1,0,1,1
1992,glengarry glen ross,-0.651867306,0.0,0.093965064,0.0,0.0,0.0,0.0,0.0,0.176470588,0.0,0.7736006679999999,0.244897959,0.206349206,0.366939495,0.443845304,0.5946091410000001,0.0,0.819111328,0.0,0.653363142,0.0,7.9,0,3,2,3
2000,gone in sixty seconds,-0.694764261,0.4603139120000001,0.213980773,0.512831595,0.54868251,0.366412737,0.347822817,0.214285714,0.352941176,0.100478469,0.471177945,0.183673469,0.182539683,0.268830526,0.495344327,0.626395981,0.0,0.848206307,0.0,0.6412225770000001,0.0,6.0,1,3,2,3
1990,goodfellas,-0.14198176,0.746170965,0.514868738,0.410035421,0.49452029,0.312044306,0.368886513,0.214285714,0.323529412,0.077751196,0.187969925,0.306122449,0.396825397,0.25318621,0.321042844,0.565467153,0.34634712,0.755771104,0.704142012,0.5915682320000001,0.433983926,8.8,3,2,0,2
1997,good will hunting,1.6355811,0.5184069339999999,0.272357543,0.0,0.0,0.0,0.0,0.28571428600000004,0.382352941,0.149521531,0.6274018379999999,0.244897959,0.404761905,0.555085509,0.5774124589999999,0.619188385,0.355497293,0.7954806590000001,0.551467856,0.617826619,0.264474728,8.1,0,3,2,0
1997,grosse pointe blank,0.87345576,0.579490174,0.361376953,0.517913815,0.628600764,0.601028801,0.626739909,0.428571429,0.352941176,0.135167464,0.266499582,0.020408163,0.055555556,0.530745959,0.54032067,0.6746948559999999,0.273130358,0.91689008,0.528671329,0.805210918,0.219011892,7.4,3,0,1,1
1995,hackers,21.5933435,0.508603395,0.24166118,0.505386335,0.679449491,0.39564574,0.484719009,0.14285714300000002,0.441176471,0.105263158,0.274853801,0.081632653,0.182539683,0.409945702,0.51064642,0.5762162160000001,0.375532837,0.867969778,0.52137931,0.701538462,0.270921256,5.8,2,0,1,1
1978,halloween,#DIV/0!,0.80034522,0.607764585,0.333187029,0.3668506070000001,0.0,0.0,0.428571429,0.176470588,0.245215311,0.09273183,0.081632653,0.08730158699999999,0.330713647,0.4283418020000001,0.572279516,0.33583555600000004,0.747989276,0.5451092120000001,0.638326586,0.297524722,7.9,3,2,0,0
1986,hannah and her sisters,-0.6218136,0.654328471,0.433401354,0.452794893,0.532734928,0.683143293,0.684397722,0.571428571,0.264705882,0.783492823,0.35254803700000004,0.081632653,0.047619048,0.669765596,0.719221931,0.673933463,0.350205285,0.8661320770000001,0.580926959,0.639990802,0.261688403,7.9,3,1,3,1
2001,hannibal,232.3333333,0.71696989,0.503761109,0.209101778,0.256455097,0.0,0.0,0.428571429,0.441176471,0.315789474,0.334168755,0.326530612,0.396825397,0.504324192,0.656200193,0.685249873,0.257785277,0.859952451,0.446490736,0.721625545,0.189127356,6.4,3,1,3,0
1989,heathers,5.263131406,0.766667598,0.643858542,0.616387895,0.7362739490000001,0.0,0.0,0.5,0.205882353,0.314593301,0.13283208,0.040816327,0.055555556,0.431009512,0.369824308,0.6885526829999999,0.31162524,0.903368691,0.50738255,0.600891862,0.260843434,7.3,3,2,0,0
1994,heavenly creatures,3.042439862,0.633462898,0.349832067,0.441432986,0.540961473,0.747173605,0.832438969,0.214285714,0.0,0.222488038,0.015037594,0.020408163,0.055555556,0.446530707,0.927447549,1.0,0.32802567,0.956777611,0.4917516220000001,0.935584741,0.216507822,7.6,3,2,0,1
1992/I,hero,#DIV/0!,0.698428123,0.59112603,0.544087346,0.609916889,0.0,0.0,0.28571428600000004,0.294117647,0.138755981,0.22556391,0.040816327,0.023809524,0.535666105,0.524455903,0.747328724,0.303294249,0.937402581,0.617435897,0.7018485390000001,0.325041459,6.3,1,2,0,0
1999,house on haunted hill,-0.390173,0.7646528159999999,0.6447271,0.612963875,0.726219389,0.379080937,0.366624848,0.35714285700000004,0.147058824,0.199760766,0.255639098,0.0,0.0,0.237213363,0.434344722,0.610472091,0.416058789,0.806361517,0.62299421,0.639218049,0.377467501,5.3,3,0,1,1
1992,hellraiser iii: hell on earth,-1,0.8127585409999999,0.858848072,0.0,0.0,0.0,0.0,0.28571428600000004,0.117647059,0.198564593,0.06182122,0.020408163,0.126984127,0.613551014,0.8706857509999999,0.517465579,0.283461101,0.802873185,0.52824256,0.6918238990000001,0.204379562,5.1,3,2,0,0
1991,hudson hawk,-1,0.5559614420000001,0.367167251,0.67470011,0.7128690940000001,0.659276438,0.685869043,0.28571428600000004,0.205882353,0.123205742,0.237259816,0.020408163,0.071428571,0.466741273,0.456596257,0.652528505,0.288757219,0.7947386059999999,0.5545350170000001,0.65224359,0.224548897,5.4,3,0,1,1
1943,i walked with a zombie,1.5069922,0.814652203,0.8846073940000001,0.0,0.0,0.0,0.0,0.214285714,0.147058824,0.192583732,0.111111111,0.040816327,0.095238095,0.579052304,0.465180471,0.736640049,0.329235108,0.853765537,0.511644877,1.0,0.241165713,7.3,3,2,0,0
2002/I,insomnia,-0.735106462,0.679880265,0.482693181,0.408334068,0.468621722,0.6893180809999999,0.6527733960000001,0.35714285700000004,0.117647059,0.096889952,0.167084378,0.06122449,0.119047619,0.528074049,0.494267802,0.681912682,0.267436473,0.874107126,0.442989635,0.75739645,0.210437176,7.3,1,2,0,1
1998,i still know what you did last summer,#DIV/0!,0.719161458,0.666441086,0.54030762,0.726293667,0.300363469,0.425852259,0.28571428600000004,0.205882353,0.2715311,0.111111111,0.428571429,0.436507937,0.539804194,0.442269614,0.460557432,0.270468953,0.664879357,0.489372112,0.507692308,0.211170297,4.1,3,2,0,2
1945,isle of the dead,#DIV/0!,0.678819615,0.511405256,0.743000195,0.873449485,0.837432469,0.861212283,0.14285714300000002,0.147058824,0.09569378,0.168755221,0.020408163,0.031746032,0.312341012,0.327859391,0.557065217,0.26608289,0.769670125,0.509672506,0.570234114,0.202748633,6.6,3,2,0,1
1978,jaws 2,-0.384582892,0.304721213,0.051263208,0.0,0.0,0.0,0.0,0.5,0.5,0.179425837,0.4168755220000001,0.040816327,0.150793651,0.413642296,0.470628078,0.695624742,0.364042434,0.870890363,0.5162393160000001,0.75085978,0.271973466,5.6,2,0,1,0
1983,jaws 3-d,#DIV/0!,0.329604924,0.074974001,0.0,0.0,0.0,0.0,0.28571428600000004,0.323529412,0.25,0.279866332,0.020408163,0.111111111,0.394503569,0.554359794,0.62769415,0.339279947,0.898428751,0.509392921,0.556962025,0.213789663,3.3,3,0,1,0
1987,jaws: the revenge,8.39420035,0.319923928,0.092342533,0.0,0.0,0.0,0.0,0.35714285700000004,0.147058824,0.279904306,0.328320802,0.040816327,0.111111111,0.432187548,0.480200006,0.634040731,0.32898597,0.870898312,0.562738995,0.750812568,0.224657061,2.6,3,0,1,0
1996,jerry maguire,3.292051463,0.608843159,0.416236914,0.489248787,0.5296243389999999,0.667832068,0.6765617190000001,0.428571429,0.235294118,0.214114833,0.326649958,0.020408163,0.047619048,0.622396404,0.6763796540000001,0.636311226,0.28241206,0.820320435,0.46,0.5814299470000001,0.213432836,7.3,2,0,1,1
2001,jurassic park iii,1.255696217,0.469655143,0.26246046100000003,0.4315333870000001,0.64267676,0.551723779,0.568112245,0.14285714300000002,0.088235294,0.088516746,0.174603175,0.489795918,0.7222222220000001,0.800588188,0.601009088,0.61384406,0.273749701,0.77967867,0.445421245,0.592510607,0.204690831,5.7,2,2,0,2
1993,jurassic park,4.47105184,0.484015043,0.35866733100000003,0.493712194,0.651391519,0.562693739,0.613731551,0.214285714,0.264705882,0.185406699,0.318295739,0.6122448979999999,0.682539683,0.4465390520000001,0.60483013,0.615811671,0.303919598,0.804631069,0.458529915,0.564102564,0.198739635,7.9,3,0,1,2
2003,freddy vs. jason,2.965385043,0.8362009909999999,0.804067531,0.372635056,0.466236128,0.0,0.0,0.28571428600000004,0.088235294,0.21291866,0.035923141,0.591836735,0.976190476,0.191765404,0.47204734,0.852390852,0.338534779,0.8183130540000001,0.568421053,0.6074950689999999,0.207384132,5.8,3,2,0,0
2005,king kong,13.6047619,0.8191330929999999,0.69067594,0.408670381,0.5617492829999999,0.661661195,0.697683013,0.14285714300000002,0.117647059,0.052631579000000005,0.080200501,0.040816327,0.14285714300000002,0.382654545,0.592447148,0.681912682,0.322896534,0.941060012,0.505325444,0.971992111,0.283964791,7.6,0,2,0,1
1971,klute,2.830294333,0.7761332890000001,0.611654142,0.563302326,0.530403167,0.31286722100000003,0.295551956,0.428571429,0.176470588,0.2284689,0.223893066,0.06122449,0.063492063,0.523394531,0.426977746,0.543147478,0.329708243,0.766967132,0.550998852,0.488592772,0.244508799,7.2,3,2,0,1
1979,kramer vs. kramer,13.88095238,0.5090168829999999,0.275128399,0.0,0.0,0.0,0.0,0.5,0.264705882,0.12679425800000002,0.40267335,0.183673469,0.174603175,0.507965068,0.606822885,0.63743112,0.348221555,0.814961347,0.547486033,0.662683595,0.28950221,7.7,1,0,1,0
1989,leviathan,-1,0.495533711,0.43482691,0.437733088,0.6720765870000001,0.46225914,0.657909166,0.14285714300000002,0.205882353,0.065789474,0.229741019,0.183673469,0.150793651,0.563788579,0.381132997,0.670521873,0.0,0.858552923,0.0,0.640332641,0.0,5.3,3,2,0,3
1998,"lock, stock and two smoking barrels",12.2825,0.655076357,0.545009438,0.276324485,0.35609764,0.0,0.0,0.28571428600000004,0.529411765,0.072966507,0.291562239,0.06122449,0.055555556,0.7214806990000001,0.457944175,0.6084026810000001,0.388464059,0.7772023,0.501003345,0.617899812,0.181700195,8.2,1,0,1,0
1996,lone star,-0.37181544,0.578374246,0.310076256,0.581344376,0.6602197870000001,0.658799653,0.650783494,0.928571429,0.705882353,0.320574163,0.512113617,0.102040816,0.134920635,0.529823515,0.4556028,0.597718559,0.282306099,0.831972505,0.481690833,0.657955006,0.198941395,7.6,2,3,2,1
2003,lost in translation,1.887088148,0.54739576,0.110338285,0.61639499,0.580056262,0.0,0.0,0.35714285700000004,0.088235294,0.184210526,0.14285714300000002,0.346938776,0.222222222,0.62942812,0.6904073490000001,0.606188292,0.34805607,0.834165982,0.574358974,0.6244677829999999,0.278606965,7.9,3,2,0,0
1999,magnolia,1.6539926,0.455750064,0.224449324,0.0,0.0,0.0,0.0,1.0,0.6176470589999999,0.411483254,0.6407685879999999,0.163265306,0.26984127,0.299847102,0.5315526070000001,0.674739095,0.3310671,0.833156372,0.535646053,0.6981467379999999,0.249926837,8.0,1,3,2,0
1986,manhunter,28.930964,0.613518311,0.49068216,0.236687864,0.31141523600000004,0.0,0.0,0.428571429,0.441176471,0.12679425800000002,0.472013367,0.06122449,0.150793651,0.493335893,0.500707539,0.576353443,0.381909548,0.771404145,0.7538461540000001,0.571088354,0.223880597,7.2,1,3,2,0
1999,man on the moon,0.309508189,0.243582318,0.114705822,0.531575021,0.747104384,0.432834505,0.593037804,0.214285714,0.382352941,0.044258373,0.263157895,0.12244898,0.08730158699999999,0.487388337,0.567570381,0.643156314,0.30305373,0.897198313,0.463905325,0.583895637,0.25717566,7.4,1,0,1,1
1998,meet joe black,-0.4252714,0.5376666999999999,0.207110646,0.684964007,0.7509013920000001,0.654747332,0.637923252,0.5,0.176470588,0.35645933,0.662489557,0.530612245,0.436507937,0.684735339,0.716985133,0.651185289,0.343262205,0.808424336,0.558751394,0.649958084,0.254380272,6.9,1,3,2,2
2000,memento,-0.421531341,0.645232448,0.482441695,0.340506405,0.414371863,0.650441699,0.6816798820000001,0.214285714,0.176470588,0.108851675,0.308270677,0.163265306,0.08730158699999999,0.397941771,0.41748477,0.6717292509999999,0.0,0.8818477309999999,0.0,0.678919901,0.0,8.7,1,0,1,3
1969,midnight cowboy,0.588223333,0.605800079,0.327506129,0.0,0.0,0.0,0.0,0.214285714,0.176470588,0.03708134,0.18128655,0.020408163,0.079365079,0.573169021,0.474747455,0.5517926089999999,0.281407035,0.648596597,0.430769231,0.5065410779999999,0.278606965,8.0,1,2,0,0
1978,midnight express,3.413677333,0.315632793,0.00072276,0.562472624,0.546536537,0.444390747,0.402459395,0.35714285700000004,0.176470588,0.066985646,0.170426065,0.12244898,0.103174603,0.159382576,0.37398976,0.646396396,0.265478335,0.839014426,0.597387518,0.633943834,0.244438186,7.6,0,2,0,1
1990,misery,11.4402925,0.478197488,0.155684548,0.0,0.0,0.0,0.0,0.28571428600000004,0.05882352900000001,0.238038278,0.162071846,0.06122449,0.19047619,0.7807168309999999,0.67577794,0.66038766,0.348205675,0.8394941370000001,0.5003885,0.7065527070000001,0.29408513,7.8,1,2,0,0
2000,mission: impossible ii,14.2173913,0.5649577379999999,0.382338075,0.536493804,0.593581901,0.397904025,0.381123726,0.14285714300000002,0.235294118,0.130382775,0.287385129,0.551020408,0.746031746,0.42992785,0.5084596779999999,0.63560583,0.3709456370000001,0.917384101,0.46993007,0.697205416,0.265943012,5.7,0,0,1,2
1996,mission: impossible,2.0638436,0.5056216170000001,0.321699339,0.432309866,0.563293089,0.268825341,0.309876277,0.214285714,0.294117647,0.112440191,0.28571428600000004,0.571428571,0.484126984,0.372768138,0.5110848720000001,0.662061615,0.262282285,0.855834291,0.4579536970000001,0.621184371,0.259672511,6.9,1,0,1,2
1987,moonstruck,3.37110484,0.5263530679999999,0.29437503600000003,0.623626366,0.71244379,0.428750765,0.430551678,0.5,0.323529412,0.40430622,0.275689223,0.040816327,0.111111111,0.360815266,0.565282882,0.609669328,0.325657773,0.8449508490000001,0.53025893,0.666666667,0.263889398,7.1,3,1,3,1
1975,monty python and the holy grail,4.721204488,0.652745974,0.383033868,0.41497672,0.430656126,0.0,0.0,0.28571428600000004,0.6764705879999999,0.03708134,0.393483709,0.020408163,0.103174603,0.236938289,0.587372646,0.611329684,0.186091749,0.817773555,0.382133995,0.64978903,0.053923929,8.4,2,0,1,0
2001,mulholland dr.,#DIV/0!,0.493684148,0.250518527,0.608591158,0.69239376,0.302885482,0.347555398,0.5,0.411764706,0.244019139,0.118629908,0.040816327,0.063492063,0.440475482,0.7570742109999999,0.703648649,0.304739779,0.8931546020000001,0.492462312,0.744615385,0.197404935,8.0,3,2,0,1
1991,my girl,11.57237,0.594105047,0.445437666,0.399330272,0.454770766,0.721255566,0.7000526990000001,0.35714285700000004,0.176470588,0.44138756,0.232247285,0.102040816,0.047619048,0.5500183329999999,0.7111388390000001,0.6229010070000001,0.270583688,0.8235586509999999,0.557288865,0.616396096,0.225028702,6.4,3,1,3,1
1975,nashville,#DIV/0!,0.447169579,0.205893451,0.548186591,0.678454447,0.0,0.0,0.7142857140000001,0.382352941,0.247607656,0.267335004,0.12244898,0.095238095,0.558909233,0.704313865,0.695085995,0.321135087,0.865552035,0.53719457,0.66051282,0.290079017,7.7,3,0,1,0
1994,natural born killers,-1,0.398098358,0.376280816,0.47324225,0.6918450540000001,0.384885458,0.559424247,0.28571428600000004,0.294117647,0.066985646,0.29490392600000004,0.081632653,0.111111111,0.612472142,0.486215453,0.6455333839999999,0.411287205,0.83368829,0.717159763,0.551801262,0.270952928,7.1,3,0,1,1
1999,never been kissed,-1,0.648141034,0.580532464,0.457168502,0.611889421,0.6926245670000001,0.811254633,0.5,0.176470588,0.349282297,0.14285714300000002,0.06122449,0.031746032,0.639016546,0.6451146,0.6276393579999999,0.30263744800000003,0.8414879359999999,0.505325444,0.661057693,0.216373752,5.7,3,1,3,1
1987,a nightmare on elm street 3: dream warriors,0.478904882,0.95098708,0.80625411,0.651379678,0.7834966,0.344627638,0.39246021,0.35714285700000004,0.205882353,0.214114833,0.131161236,0.040816327,0.071428571,0.4352508470000001,0.433210023,0.66038766,0.31423785600000004,0.906653668,0.499871795,0.6609686610000001,0.240298507,6.3,3,2,0,1
1999,notting hill,2.3826092,0.6019075620000001,0.405446351,0.571738183,0.668642074,0.0,0.0,0.5,0.264705882,0.26913875600000003,0.359231412,0.020408163,0.063492063,0.591450725,0.677013302,0.595095095,0.366989587,0.7732300670000001,0.576209358,0.630959164,0.26496384100000003,6.9,3,0,1,0
1954,on the waterfront,7.9586444,0.663472717,0.5113095870000001,0.405134461,0.460110247,0.601863142,0.613354004,0.214285714,0.441176471,0.161483254,0.404344194,0.0,0.071428571,0.489272094,0.732802858,0.6445442579999999,0.34840871,0.8325280190000001,0.548323471,0.633605173,0.261768082,8.4,0,0,1,1
1998,out of sight,7.664039952,0.5813777179999999,0.479855795,0.578354175,0.6773510629999999,0.573033143,0.660670078,0.35714285700000004,0.382352941,0.379186603,0.561403509,0.040816327,0.063492063,0.428214134,0.535473161,0.63931991,0.343144293,0.793929433,0.559340659,0.610874887,0.243070362,7.2,2,3,2,1
2001,pearl harbor,9.549450549,0.568988555,0.375726051,0.460205911,0.506536034,0.626116506,0.631247214,0.5,0.382352941,0.094497608,0.208855472,0.551020408,0.674603175,0.405584914,0.513101473,0.619390617,0.44438861,0.8310991959999999,0.712564102,0.5960328979999999,0.344776119,5.4,2,2,0,2
1986,peggy sue got married,0.619699333,0.69161456,0.551994066,0.492992857,0.602659629,0.865509146,0.959058892,0.642857143,0.147058824,0.5406698560000001,0.219715957,0.020408163,0.03968254,0.5517462870000001,0.7813997559999999,0.60098213,0.313385107,0.7965836009999999,0.517657343,0.671991033,0.249321574,6.3,3,1,3,1
1993,philadelphia,2.208721036,0.540846547,0.197828038,0.0,0.0,0.0,0.0,0.428571429,0.294117647,0.078947368,0.398496241,0.163265306,0.206349206,0.34643683,0.683263779,0.605929771,1.0,0.84457648,1.0,0.6425106420000001,1.0,7.6,2,0,1,0
2000,pitch black,1.299046722,0.5505915779999999,0.356473231,0.3963603670000001,0.506283182,0.346122349,0.395702037,0.214285714,0.147058824,0.20215311,0.22556391,0.591836735,0.587301587,0.218842164,0.484416732,0.721610724,0.328750672,1.0,0.54794388,0.764267991,0.27203604600000003,7.0,3,2,0,2
2001,planet of the apes,6.949170769,0.613097687,0.448245654,0.563677787,0.647226373,0.6396443479999999,0.643469551,0.071428571,0.294117647,0.105263158,0.271512114,0.183673469,0.214285714,0.497260356,0.463931911,0.642622791,0.0,0.845483605,0.0,0.650887574,0.0,5.5,1,0,1,3
1986,platoon,1.312506913,0.60130922,0.313213784,0.521635958,0.568418908,0.824536787,0.773594986,0.14285714300000002,0.294117647,0.046650718,0.155388471,0.081632653,0.222222222,0.023977633,0.0,0.7060154809999999,0.326176336,0.94245035,0.773426573,0.701020662,0.189959295,8.2,0,2,0,1
